일자,언론사,제목,senti_score,senti_label
20251211,금강일보,"영동군 상촌면 지사협, '마음 한 포대' 든든한 밥상으로 취약계층에 쌀 지원",-1,negative
20251211,금강일보,충주시립우륵국악단 '노래하라 : Cantare' 개최,3,positive
20251211,금강일보,태안군 '희망 2026 나눔 캠페인' 순회 집중모금 성료,2,positive
20251211,대한경제,"HDC현산, 용산 독거노인에 연탄 기부",0,neutral
20251211,뉴스핌,"HDC현대산업개발, 용산 독거노인에 연탄 배달",0,neutral
20251211,매일경제,"HDC현산, 연말 맞이 사랑 나눔 릴레이  용산 독거노인에 연탄 배달",0,neutral
20251211,주간한국,"HDC현대산업개발, 독거노인 가구 찾아 연탄 나눔 봉사",1,positive
20251211,충청일보,태안군 '희망 2026 나눔 캠페인' 순회 집중모금 행사 성료,2,positive
20251211,헤럴드경제,"HDC현대산업개발, 연말 맞이 사랑 나눔 용산 독거노인에 연탄 배달",0,neutral
20251211,서울신문,"임창휘 경기도의원, 경기 농업의 미래 경쟁력 확보와 현장 위기 극복을 위한 농업기술원 예산 복구 촉구",-1,negative
20251211,노컷뉴스,"천안시, 겨울철 위기가구 집중 발굴 맞춤 지원도 추진",-3,negative
20251211,아시아투데이,충주시립우륵국악단 '노래하라 Can tare' 사무엘 윤 협연,3,positive
20251211,이투데이,"HDC현대산업개발, 용산 독거노인 가구에 연탄 전달",0,neutral
20251211,헤럴드경제,"BAT로스만스, 취약계층에 ‘크리스마스 든든박스’ 온정",0,neutral
20251211,메트로경제,"군위군, 겨울 취약계층에 사랑의 땔감 16톤 전달",0,neutral
20251211,뉴스핌,"진천군, 올해 보건복지부 지역복지평가 4관왕 달성",4,positive
20251211,스포츠서울,"원주시, 취약노인 보호대책 본격 가동",7,positive
20251211,대구일보,"세상읽기) AI 돌봄, 같은 기술 다른 현장",4,positive
20251211,이데일리,[사설]1인 가구 역대 최대 800만...정책도 시대 뒤져선 안돼,-2,negative
20251211,조선일보,"주민들 찾아가고, 듣고, 토닥이자 마음의 병 줄었다",-2,negative
20251211,조선일보,치매 환자 100만명 경도인지장애 단계서 막아야,-2,negative
20251211,강원일보,횡성지역 연말연시 나눔의 손길 활활,3,positive
20251211,경북일보,"대구시의회 예결특위 ""푸드뱅크 군위 제외 AI 돌보미 실효성"" 날선 질타",-1,negative
20251211,경북일보,"현대제철 포항공장, '따뜻한 겨울나기' 행사 지역사회 상생 나눔 실천",4,positive
20251211,국민일보,“돌봄은 서로가 서로를 챙기는 것”,3,positive
20251211,경북일보,"군위군, 사랑의 땔감 나눔으로 취약계층 겨울나기 지원",3,positive
20251211,경남신문,1인 가구,3,positive
20251211,충청투데이,"예수선교협회, 20년째이웃사랑중",0,neutral
20251211,경북일보,"한국수자원공사 포항권지사, 기계면에 친환경 우렁이쌀 250kg 기탁",1,positive
20251211,브릿지경제,"대구 군위군, 사랑의 땔감 나누기로 겨울 온기 전한다",0,neutral
20251211,브릿지경제,"금호타이어, 연말 맞아 ‘이웃사랑 김치 나누기’ 120박스 전달",2,positive
20251211,브릿지경제,"천안시, 겨울철 취약계층 보호 강화 대책 발표",4,positive
20251211,브릿지경제,"연말만 되면 ‘김장하고 연탄 배달’하는 K-제약 바이오, 왜?",4,positive
20251211,브릿지경제,"세종일자리경제진흥원, 온누리상품권 2천만원 나눔 ‘취약계층 지원’",2,positive
20251210,한라일보,4 3평화재단-주한 르완다대사관 협약,-1,negative
20251210,노컷뉴스,"충북여성재단, 성평등 충북의 구심점",3,positive
20251210,부산일보,"법제처 직원들, 독거노인 다문화가정에 연탄과 생필품 기부",1,positive
20251210,중도일보,"유성구, '지역먹거리 지수' 평가 4년 연속 수상",1,positive
20251210,중도일보,"영동군 양산면 새마을협의회, 어려운 이웃에 성금 100만원과 생필품 기탁",-4,negative
20251210,중도일보,"태안군, '기초연금 사업' 전국 우수기관 선정",8,positive
20251210,중도일보,"천안시, 동절기 취약계층 보호와 사회복지시설 안전관리 총력",0,neutral
20251210,대구신문,[복지논단] ‘돌봄 경제’는 삶의 중심이 되어야 한다,2,positive
20251210,광주매일신문,"곡성군, 행안부 복지 안전 경진대회 대상",12,positive
20251210,노컷뉴스,"춘천시의회, 복지예산 전반 재점검 ""현장 중심 실효성 높여야""",0,neutral
20251210,광주매일신문,"사단법인 한빛, 광주 전남 복지시설 김장 지원",-3,negative
20251210,EBN,"[은행 & NOW] IBK기업은행, 국가유공자 겨울나기 기부물품 4억 전달 등",1,positive
20251210,경남일보,"산청읍, 홀로 어르신 10세대 '마음따뜻 건강키트' 지원",6,positive
20251210,경남일보,"한국생활개선하동군연합회, 반찬 260인분 나눔",4,positive
20251210,경남일보,"경남도, 지역복지사업 평가 3년 연속 대상 '영예'",4,positive
20251210,파이낸셜뉴스,취업자 늘었다는데 왜? 청년 고용은 19개월째 뒷걸음질,-2,negative
20251210,새전북신문,[오늘의 길목]십시일반 나눔으로 만드는,-5,negative
20251210,광남일보,[취재수첩] 공동체 나눔 불씨 타오르길,-3,negative
20251210,경남일보,[천왕봉]비자발적 1인 가구,-1,negative
20251210,남도일보,직장공장새마을회 광주 전남 장성 임원 교류활동,2,positive
20251210,전북도민일보,"전주시 건축직 공무원, 겨울철 독거노인 주거환경 개선 성금 기탁",1,positive
20251210,경인일보,[지방의회 내가 뛴다] 오산시의회 송진영 의원,1,positive
20251210,KBS,[이슈픽] 혼자 살고 혼자 버틴다 외로움은 개인의 몫?,-1,negative
20251210,쿠키뉴스,함안군민축구단 공식 창단 K4리그 진출 준비 본격화,1,positive
20251210,브레이크뉴스,"천안시, 동절기 '취약계층 보호체계' 고도화 박차",-3,negative
20251210,광남일보,"금호타이어, ‘이웃사랑 김치 나누기’ 행사",0,neutral
20251210,매일신문,"한국산업단지공단, 전국 13개 지역본부서 취약계층위한 나눔 활동 펼쳐",0,neutral
20251210,브레이크뉴스,혁신적인 '전남형 안전망' 전국 최고 인정! 곡성군 '스마트 맵 안전 돌봄' 대상 수상,10,positive
20251210,머니투데이,"가마치통닭, '2026 희망온돌 따뜻한 겨울나기' 캠페인 동참",8,positive
20251210,영주시민신문,"풍기 김밥나라, 어르신 내복 30벌 기탁",-1,negative
20251210,아주경제,[ESG 뉴스픽] 코스맥스 매일유업 하이트진로 KT&G 소상공인시장진흥공단 롯데복지재단 농심켈로그,2,positive
20251210,충북일보,1인 가구 증가에 맞게 정책도 바뀌어야,1,positive
20251210,경북도민일보,"NH농협 청도군지부, 이웃돕기 김치 400박스 기탁",4,positive
20251210,부산일보,"선하요양병원, 서구 부민동 이웃사랑천사운동후원회에 성금 전달",4,positive
20251210,경남도민일보,사천 사남농협 김장나눔 행사 열어,0,neutral
20251210,전남일보,나주 이창동 행정복지센터에 성금 기탁 잇따라,3,positive
20251210,전라일보,"전주시 건축직 공무원, 겨울철 독거노인 주거환경 개선 마음모아",1,positive
20251210,쿠키뉴스,"군위군, 취약계층 14가구에 사랑의 땔감 16톤 전달 외 [군위 브리핑]",2,positive
20251210,경북매일신문,"경북 1인가구 39%, 맞춤형 정책 나와야",0,neutral
20251210,대구신문,"성주군, 지역사회보장계획 평가 '우수상' 체감형 복지 추진 성과",6,positive
20251210,EBN,"유니클로, 취약노인 보호 유공단체 선정 복지부 장관 표창",4,positive
20251210,경남도민일보,[사설] 경남 노인 1인 가구 급증 '안전망' 마련 서둘러야,1,positive
20251210,환경일보,"양산시, 산림부산물 활용 '땔감 나누기' 훈훈",2,positive
20251210,환경일보,"오산시, 지역복지사업 평가 2개 부문 수상",2,positive
20251210,뉴스핌,"전주 '함께라면' 축제, 덕진공원서 개최",-1,negative
20251210,데일리안,"유니클로, 취약노인 보호 유공단체 선정 보건복지부 장관 표창 수상",4,positive
20251210,메트로경제,"매일유업, 독거어르신 위한 기부 및 우유안부 캠페인 지속 강화",1,positive
20251210,매일신문,"""난 가족의 ATM기였다"" 뇌성마비 청년의 절규 대학교 담장 밖의 고립 [대구고립보고서]",0,neutral
20251210,서울신문,"관악구, 복지부 ‘지역복지사업평가’ 3개 분야 수상",8,positive
20251210,충청일보,"당진소방서 합덕읍 여성의용소방대, 소외 이웃 위해 '사랑의 김장 나눔'",2,positive
20251210,충청타임즈,"천안시, 겨울철 취약계층 보호 총력 재난 한파 대응체계 가동",-1,negative
20251210,아시아경제,"광양제철소 최광석씨, 광양시 '올해의 봉사왕'수상",3,positive
20251210,이투데이,"매일유업, 독거어르신 위한 기부 및 우유안부 캠페인 지속 강화",4,positive
20251210,노컷뉴스,"'전주와 함께라면 축제', 라면으로 위기가구 지원",1,positive
20251210,쿠키뉴스,"행안부 전국 복지 안전 경진, 곡성군 ‘大賞’",10,positive
20251210,국민일보,"한국가스기술공사 인천지사, 인천기독교복지관과 난방비 지원 전달식",-1,negative
20251210,머니투데이,우유 배달로 독거노인 건강 살핀다..매일유업 '우유안부 캠페인' 실시,4,positive
20251210,충청일보,"태안군, '기초연금 사업' 전국 우수기관 선정 쾌거",8,positive
20251210,프레시안,"오산시, 복지부 '2025 지역복지사업 평가' 2개 부문 수상",1,positive
20251210,경북매일신문,‘노인 비중 40% 시대’ 경북 농촌의 경고  공동체 지속 가능성 흔들린다,-1,negative
20251210,경기일보,"인천 계양구 작전2동 보장협의체, ‘이웃 살피미 사업’으로 고독사 예방 앞장",1,positive
20251210,헤럴드경제,"관악구, 2025년 지역복지사업 평가 3개 분야 석권",6,positive
20251210,대전일보,"공주시학교밖청소년지원센터, 재능기부로 만든 '사랑의 빵' 대한적십자사봉사회 공주시협의회에 전달",8,positive
20251210,동아일보,"유니클로, 복지부 장관 표창 수상 취약노인 보호 유공단체 선정",4,positive
20251210,메트로경제,"오산시, 보건복지부 지역복지사업 평가 2개 부문 수상",3,positive
20251210,파이낸셜뉴스,"금호타이어, '이웃사랑 김치 나누기' 행사 실시",4,positive
20251210,전남일보,"금호타이어, 연말 '이웃사랑 김치 나누기'봉사",2,positive
20251210,충북일보,"연말에 더 빛난 손길 양산면 새마을협의회, 성금 100만 원 생필품 기탁",0,neutral
20251210,대전일보,"태안군, '기초연금 사업' 전국 우수기관 선정 쾌거!",9,positive
20251210,대전일보,영동 양산면 새마을협의회 성금 및 생필품기탁,-2,negative
20251210,스포츠서울,"오산시, 복지 선도 도시 위상↑... 2개 부문 수상",3,positive
20251210,아시아경제,전주대 RISE사업단 '사랑의 김장 나눔' 봉사,2,positive
20251210,헤럴드경제,금호타이어 ‘이웃사랑 김치 나누기’,4,positive
20251210,전남일보,"강진읍, 동절기 취약가구 지원 '호응'",0,neutral
20251210,광남일보,전국 복지 안전 경진대회 곡성군 대상 광양시 최우수,14,positive
20251210,금강일보,"태안군, '기초연금 사업' 전국 우수기관 선정",9,positive
20251210,금강일보,"천안시, 동절기 취약계층 보호와 사회복지시설 안전관리 총력",-2,negative
20251210,남도일보,"곡성군 광양시, 전국 복지 안전 경진대회서 '최고'입증",12,positive
20251210,환경일보,"IBK기업은행, 국가유공자 겨울나기 기부물품 4억원 전달",0,neutral
20251210,헤럴드경제,"유니클로, 취약노인 보호 유공단체 선정 장관 표창",4,positive
20251210,프레시안,'조진웅 사건'에 근본적인 질문을 던져야 한다,4,positive
20251210,조선일보,"매일유업, 독거노인 돌보는 ‘우유안부’ 캠페인 진행...정기후원하면 감사 키트도 증정",3,positive
20251210,아시아투데이,"천안시, 겨울철 복지사각 취약계층 집중 발굴",0,neutral
20251210,충청일보,"유성구, 먹거리 정책으로 도시의 기준 세우다",-1,negative
20251210,머니투데이,"한국 노인들 품에 '130만원 인형' 뭐길래...""우울감 사라져"" 외신 깜짝",-1,negative
20251210,스포츠한국,"매일유업, 독거노인 위한 기부 우유안부 캠페인 지속 강화",2,positive
20251210,뉴스핌,"전남도 ""행안부 전국 복지 안전 경진대회서 곡성 대상 광양 최우수""",8,positive
20251210,쿠키뉴스,"MG새마을금고역사관, 산청 위한 나눔 실천",4,positive
20251210,메트로경제,"한국도로공사서비스 부산경남동부권역본부, 취약계층 후원금 전달",8,positive
20251210,충청일보,천안시 동절기 취약계층 보호와 사회복지시설 안전관리 총력,-4,negative
